log_id,user_id,char_id,route_id,status,actual_profit,created_at
L01279,U0076,C001,R02,Completed,1200,2026-04-14 21:00:00
L01280,U0004,C002,R02,Completed,1000,2026-04-15 16:00:00
L01281,U0024,C003,R01,Completed,1575,2026-04-08 13:00:00
L01282,U0066,C003,R03,Completed,525,2026-04-05 18:00:00
L01283,U0037,C004,R03,Completed,575,2026-04-09 23:00:00
L01284,U0034,C003,R02,Completed,840,2026-04-19 20:00:00
L01285,U0076,C001,R03,Completed,750,2026-04-09 00:00:00
L01286,U0077,C004,R02,Completed,919,2026-04-20 08:00:00
L01287,U0070,C002,R01,Completed,1875,2026-04-17 12:00:00
L01288,U0030,C002,R02,Completed,1000,2026-04-09 12:00:00
L01289,U0019,C004,R02,Completed,919,2026-04-25 00:00:00
L01290,U0052,C004,R01,Completed,1724,2026-04-26 15:00:00
L01291,U0077,C004,R02,Completed,919,2026-04-16 04:00:00
L01292,U0050,C002,R02,Completed,1000,2026-04-02 02:00:00
L01293,U0041,C003,R01,Completed,1575,2026-04-26 12:00:00
L01294,U0042,C003,R03,Completed,525,2026-04-29 14:00:00
L01295,U0063,C003,R02,Failed,0,2026-04-10 15:00:00
L01296,U0086,C002,R02,Completed,1000,2026-04-13 13:00:00
L01297,U0058,C003,R03,Completed,525,2026-04-28 00:00:00
L01298,U0037,C003,R03,Completed,525,2026-04-22 05:00:00
L01299,U0061,C004,R01,Completed,1724,2026-04-23 13:00:00
L01300,U0050,C002,R03,Completed,625,2026-04-16 16:00:00
L01301,U0003,C002,R03,Completed,625,2026-04-29 05:00:00
L01302,U0051,C003,R02,Completed,840,2026-04-13 02:00:00
L01303,U0079,C003,R03,Completed,525,2026-04-12 05:00:00
L01304,U0045,C003,R01,Completed,1575,2026-04-08 06:00:00
L01305,U0051,C004,R01,Completed,1724,2026-04-12 03:00:00
L01306,U0074,C004,R03,Completed,575,2026-04-08 03:00:00
L01307,U0039,C003,R02,Completed,840,2026-04-30 06:00:00
L01308,U0071,C002,R02,Completed,1000,2026-04-16 09:00:00
L01309,U0097,C004,R03,Completed,575,2026-04-21 17:00:00
L01310,U0039,C001,R02,Completed,1200,2026-04-23 07:00:00
L01311,U0019,C001,R02,Completed,1200,2026-04-20 07:00:00
L01312,U0041,C001,R02,Completed,1200,2026-04-01 01:00:00
L01313,U0097,C002,R01,Failed,0,2026-04-12 09:00:00
L01314,U0089,C003,R02,Completed,840,2026-04-12 15:00:00
L01315,U0096,C003,R02,Completed,840,2026-04-07 15:00:00
L01316,U0032,C001,R03,Failed,0,2026-04-01 00:00:00
L01317,U0088,C003,R02,Completed,840,2026-04-26 04:00:00
L01318,U0015,C004,R02,Completed,919,2026-04-23 06:00:00
L01319,U0087,C004,R01,Completed,1724,2026-04-01 10:00:00
L01320,U0049,C002,R03,Completed,625,2026-04-14 16:00:00
L01321,U0082,C004,R03,Completed,575,2026-04-20 21:00:00
L01322,U0055,C004,R01,Completed,1724,2026-04-04 23:00:00
L01323,U0041,C001,R02,Completed,1200,2026-04-01 00:00:00
L01324,U0026,C003,R02,Failed,0,2026-04-23 08:00:00
L01325,U0074,C003,R01,Completed,1575,2026-04-27 13:00:00
L01326,U0095,C003,R03,Completed,525,2026-04-20 10:00:00
L01327,U0077,C001,R01,Completed,2250,2026-04-12 06:00:00
L01328,U0026,C003,R02,Completed,840,2026-04-17 07:00:00
L01329,U0024,C002,R02,Failed,0,2026-04-09 20:00:00
L01330,U0050,C002,R02,Failed,0,2026-04-15 19:00:00
L01331,U0024,C001,R03,Completed,750,2026-04-26 14:00:00
L01332,U0044,C001,R01,Completed,2250,2026-04-06 16:00:00
L01333,U0016,C001,R02,Completed,1200,2026-04-29 13:00:00
L01334,U0066,C003,R02,Completed,840,2026-04-26 20:00:00
L01335,U0013,C001,R03,Completed,750,2026-04-27 19:00:00
L01336,U0063,C002,R02,Completed,1000,2026-04-08 21:00:00
L01337,U0010,C004,R03,Failed,0,2026-04-14 13:00:00
L01338,U0071,C001,R03,Completed,750,2026-04-24 06:00:00
L01339,U0075,C001,R02,Completed,1200,2026-04-20 09:00:00
L01340,U0093,C003,R02,Completed,840,2026-04-21 09:00:00
L01341,U0070,C001,R03,Completed,750,2026-04-07 21:00:00
L01342,U0018,C002,R01,Completed,1875,2026-04-20 20:00:00
L01343,U0038,C004,R03,Completed,575,2026-04-19 01:00:00
L01344,U0072,C003,R02,Completed,840,2026-04-02 12:00:00
L01345,U0006,C001,R01,Completed,2250,2026-04-11 01:00:00
L01346,U0032,C001,R02,Completed,1200,2026-04-18 09:00:00
L01347,U0046,C004,R02,Completed,919,2026-04-04 16:00:00
L01348,U0081,C004,R03,Completed,575,2026-04-12 19:00:00
L01349,U0089,C004,R01,Completed,1724,2026-04-22 18:00:00
L01350,U0009,C001,R03,Completed,750,2026-04-13 01:00:00
L01351,U0037,C002,R01,Completed,1875,2026-04-05 01:00:00
L01352,U0053,C003,R02,Completed,840,2026-04-18 06:00:00
L01353,U0082,C001,R03,Completed,750,2026-04-08 02:00:00
L01354,U0027,C004,R01,Completed,1724,2026-04-06 06:00:00
L01355,U0003,C004,R03,Completed,575,2026-04-06 00:00:00
L01356,U0059,C002,R02,Completed,1000,2026-04-24 23:00:00
L01357,U0089,C002,R03,Completed,625,2026-04-13 17:00:00
L01358,U0028,C002,R01,Failed,0,2026-04-09 10:00:00
L01359,U0096,C004,R02,Completed,919,2026-04-21 06:00:00
L01360,U0029,C002,R02,Completed,1000,2026-04-11 04:00:00
L01361,U0031,C004,R01,Completed,1724,2026-04-01 11:00:00
L01362,U0085,C004,R02,Completed,919,2026-04-24 05:00:00
L01363,U0031,C001,R02,Completed,1200,2026-04-28 17:00:00
L01364,U0038,C003,R01,Completed,1575,2026-04-20 13:00:00
L01365,U0092,C004,R03,Completed,575,2026-04-21 19:00:00
L01366,U0021,C003,R02,Completed,840,2026-04-09 06:00:00
L01367,U0026,C004,R02,Completed,919,2026-04-27 15:00:00
L01368,U0005,C002,R02,Failed,0,2026-04-20 03:00:00
L01369,U0029,C001,R03,Failed,0,2026-04-06 03:00:00
L01370,U0010,C002,R01,Completed,1875,2026-04-17 07:00:00
L01371,U0017,C001,R01,Failed,0,2026-04-27 20:00:00
L01372,U0056,C002,R03,Completed,625,2026-04-27 20:00:00
L01373,U0093,C002,R01,Completed,1875,2026-04-24 02:00:00
L01374,U0032,C003,R03,Completed,525,2026-04-24 11:00:00
L01375,U0084,C004,R01,Completed,1724,2026-04-23 12:00:00
L01376,U0040,C001,R02,Completed,1200,2026-04-22 01:00:00
L01377,U0011,C003,R03,Completed,525,2026-04-28 21:00:00
L01378,U0016,C002,R02,Completed,1000,2026-04-24 13:00:00
L01379,U0053,C003,R01,Completed,1575,2026-04-02 11:00:00
L01380,U0025,C001,R02,Completed,1200,2026-04-24 12:00:00
L01381,U0025,C004,R03,Completed,575,2026-04-10 06:00:00
L01382,U0071,C002,R02,Completed,1000,2026-04-23 21:00:00
L01383,U0062,C004,R03,Completed,575,2026-04-11 03:00:00
L01384,U0060,C001,R02,Completed,1200,2026-04-21 04:00:00
L01385,U0081,C004,R01,Completed,1724,2026-04-11 13:00:00
L01386,U0089,C001,R01,Completed,2250,2026-04-09 19:00:00
L01387,U0098,C001,R02,Failed,0,2026-04-01 19:00:00
L01388,U0058,C001,R03,Completed,750,2026-04-06 07:00:00
L01389,U0036,C002,R01,Completed,1875,2026-04-24 05:00:00
L01390,U0045,C003,R03,Completed,525,2026-04-18 14:00:00
L01391,U0001,C004,R01,Completed,1724,2026-04-18 14:00:00
L01392,U0060,C004,R02,Completed,919,2026-04-25 18:00:00
L01393,U0009,C002,R01,Completed,1875,2026-04-21 15:00:00
L01394,U0004,C001,R02,Completed,1200,2026-04-03 00:00:00
L01395,U0033,C001,R01,Completed,2250,2026-04-03 21:00:00
L01396,U0030,C001,R02,Completed,1200,2026-04-03 18:00:00
L01397,U0034,C004,R02,Completed,919,2026-04-22 19:00:00
L01398,U0017,C004,R03,Completed,575,2026-04-18 13:00:00
L01399,U0042,C001,R03,Completed,750,2026-04-07 08:00:00
L01400,U0006,C003,R01,Completed,1575,2026-04-21 05:00:00
L01401,U0057,C002,R02,Completed,1000,2026-04-02 19:00:00
L01402,U0093,C003,R03,Completed,525,2026-04-14 13:00:00
L01403,U0016,C004,R01,Failed,0,2026-04-01 02:00:00
L01404,U0004,C004,R02,Completed,919,2026-04-23 08:00:00
L01405,U0084,C004,R01,Completed,1724,2026-04-29 11:00:00
L01406,U0092,C001,R03,Completed,750,2026-04-29 23:00:00
L01407,U0092,C002,R01,Completed,1875,2026-04-06 12:00:00
L01408,U0008,C001,R02,Completed,1200,2026-04-08 02:00:00
L01409,U0074,C003,R01,Completed,1575,2026-04-19 11:00:00
L01410,U0023,C002,R01,Completed,1875,2026-04-20 21:00:00
L01411,U0042,C001,R02,Completed,1200,2026-04-11 13:00:00
L01412,U0020,C001,R02,Completed,1200,2026-04-19 05:00:00
L01413,U0068,C001,R01,Completed,2250,2026-04-27 03:00:00
L01414,U0070,C001,R01,Completed,2250,2026-04-26 04:00:00
L01415,U0097,C003,R03,Completed,525,2026-04-05 06:00:00
L01416,U0022,C003,R03,Completed,525,2026-04-23 13:00:00
L01417,U0076,C002,R01,Completed,1875,2026-04-27 04:00:00
L01418,U0026,C001,R01,Failed,0,2026-04-23 03:00:00
L01419,U0014,C003,R03,Completed,525,2026-04-15 15:00:00
L01420,U0091,C001,R01,Failed,0,2026-04-18 15:00:00
L01421,U0026,C004,R02,Completed,919,2026-04-06 12:00:00
L01422,U0093,C004,R03,Completed,575,2026-04-05 13:00:00
L01423,U0029,C003,R03,Failed,0,2026-04-03 11:00:00
L01424,U0089,C002,R02,Completed,1000,2026-04-12 04:00:00
L01425,U0055,C004,R01,Completed,1724,2026-04-29 20:00:00
L01426,U0074,C004,R02,Failed,0,2026-04-27 13:00:00
L01427,U0004,C002,R01,Completed,1875,2026-04-29 15:00:00
L01428,U0063,C002,R03,Completed,625,2026-04-20 05:00:00
L01429,U0066,C001,R03,Completed,750,2026-04-09 20:00:00
L01430,U0024,C003,R02,Completed,840,2026-04-09 11:00:00
L01431,U0052,C004,R03,Failed,0,2026-04-06 07:00:00
L01432,U0076,C004,R03,Completed,575,2026-04-02 12:00:00
L01433,U0054,C004,R02,Completed,919,2026-04-20 05:00:00
L01434,U0067,C002,R02,Completed,1000,2026-04-28 22:00:00
L01435,U0074,C002,R03,Completed,625,2026-04-12 16:00:00
L01436,U0026,C003,R03,Completed,525,2026-04-26 19:00:00
L01437,U0057,C004,R03,Completed,575,2026-04-28 06:00:00
L01438,U0012,C001,R03,Completed,750,2026-04-16 19:00:00
L01439,U0070,C002,R02,Completed,1000,2026-04-14 03:00:00
L01440,U0022,C004,R01,Completed,1724,2026-04-15 01:00:00
L01441,U0062,C003,R02,Completed,840,2026-04-04 17:00:00
L01442,U0018,C002,R01,Completed,1875,2026-04-21 22:00:00
L01443,U0013,C002,R02,Completed,1000,2026-04-16 10:00:00
L01444,U0070,C004,R02,Completed,919,2026-04-29 02:00:00
L01445,U0080,C002,R03,Completed,625,2026-04-23 09:00:00
L01446,U0050,C004,R02,Completed,919,2026-04-02 03:00:00
L01447,U0068,C001,R01,Completed,2250,2026-04-29 10:00:00
L01448,U0038,C004,R02,Completed,919,2026-04-22 19:00:00
L01449,U0030,C002,R03,Completed,625,2026-04-20 14:00:00
L01450,U0022,C003,R02,Completed,840,2026-04-01 10:00:00
L01451,U0090,C003,R03,Completed,525,2026-04-12 18:00:00
L01452,U0064,C004,R03,Completed,575,2026-04-09 16:00:00
L01453,U0044,C004,R02,Completed,919,2026-04-07 06:00:00
L01454,U0023,C001,R01,Completed,2250,2026-04-24 04:00:00
L01455,U0043,C004,R02,Completed,919,2026-04-22 07:00:00
L01456,U0052,C002,R01,Completed,1875,2026-04-10 22:00:00
L01457,U0074,C001,R01,Completed,2250,2026-04-08 02:00:00
L01458,U0011,C003,R03,Completed,525,2026-04-12 21:00:00
L01459,U0070,C003,R02,Completed,840,2026-04-03 17:00:00
L01460,U0072,C002,R01,Completed,1875,2026-04-26 17:00:00
L01461,U0016,C003,R01,Failed,0,2026-04-16 15:00:00
L01462,U0050,C001,R03,Failed,0,2026-04-23 03:00:00
L01463,U0017,C003,R03,Completed,525,2026-04-01 09:00:00
L01464,U0068,C004,R01,Completed,1724,2026-04-24 07:00:00
L01465,U0055,C002,R01,Completed,1875,2026-04-19 21:00:00
L01466,U0026,C003,R01,Completed,1575,2026-04-16 20:00:00
L01467,U0026,C001,R02,Failed,0,2026-04-21 07:00:00
L01468,U0023,C003,R02,Completed,840,2026-04-26 05:00:00
L01469,U0080,C004,R01,Completed,1724,2026-04-09 17:00:00
L01470,U0081,C003,R01,Completed,1575,2026-04-01 16:00:00
L01471,U0010,C004,R03,Completed,575,2026-04-23 19:00:00
L01472,U0068,C003,R02,Completed,840,2026-04-24 22:00:00
L01473,U0070,C002,R01,Completed,1875,2026-04-01 13:00:00
L01474,U0061,C001,R03,Completed,750,2026-04-17 08:00:00
L01475,U0004,C004,R01,Completed,1724,2026-04-24 07:00:00
L01476,U0012,C003,R01,Failed,0,2026-04-03 03:00:00
L01477,U0047,C003,R01,Completed,1575,2026-04-11 17:00:00
L01478,U0008,C004,R02,Completed,919,2026-04-18 05:00:00
L01479,U0068,C003,R03,Completed,525,2026-04-27 05:00:00
L01480,U0081,C004,R02,Completed,919,2026-04-02 22:00:00
L01481,U0092,C004,R03,Completed,575,2026-04-01 03:00:00
L01482,U0061,C004,R02,Completed,919,2026-04-12 00:00:00
L01483,U0008,C003,R02,Completed,840,2026-04-14 18:00:00
L01484,U0046,C001,R02,Completed,1200,2026-04-20 18:00:00
L01485,U0069,C001,R02,Completed,1200,2026-04-30 07:00:00
L01486,U0055,C003,R01,Completed,1575,2026-04-04 20:00:00
L01487,U0078,C004,R03,Failed,0,2026-04-09 06:00:00
L01488,U0081,C004,R03,Completed,575,2026-04-19 22:00:00
L01489,U0077,C003,R01,Completed,1575,2026-04-06 15:00:00
L01490,U0041,C004,R03,Completed,575,2026-04-27 07:00:00
L01491,U0035,C002,R01,Completed,1875,2026-04-30 12:00:00
L01492,U0041,C001,R03,Failed,0,2026-04-17 10:00:00
L01493,U0046,C003,R01,Failed,0,2026-04-07 04:00:00
L01494,U0081,C002,R03,Completed,625,2026-04-06 20:00:00
L01495,U0043,C003,R03,Completed,525,2026-04-18 08:00:00
L01496,U0053,C002,R03,Completed,625,2026-04-13 05:00:00
L01497,U0019,C002,R02,Completed,1000,2026-04-17 10:00:00
L01498,U0077,C002,R02,Failed,0,2026-04-24 05:00:00
L01499,U0044,C003,R03,Failed,0,2026-04-26 07:00:00
L01500,U0074,C003,R03,Failed,0,2026-04-12 21:00:00
L01501,U0074,C001,R01,Completed,2250,2026-04-11 18:00:00
L01502,U0063,C002,R02,Completed,1000,2026-04-17 04:00:00
L01503,U0035,C001,R01,Completed,2250,2026-04-14 02:00:00
L01504,U0095,C003,R03,Completed,525,2026-04-29 03:00:00
L01505,U0084,C002,R01,Completed,1875,2026-04-22 21:00:00
L01506,U0001,C003,R02,Completed,840,2026-04-23 17:00:00
L01507,U0041,C002,R01,Completed,1875,2026-04-10 15:00:00
L01508,U0089,C001,R03,Completed,750,2026-04-25 04:00:00
L01509,U0074,C004,R03,Completed,575,2026-04-19 21:00:00
L01510,U0017,C003,R01,Completed,1575,2026-04-08 06:00:00
L01511,U0046,C003,R03,Completed,525,2026-04-09 14:00:00
L01512,U0073,C001,R01,Completed,2250,2026-04-12 21:00:00
L01513,U0030,C003,R01,Completed,1575,2026-04-16 01:00:00
L01514,U0093,C003,R02,Completed,840,2026-04-11 01:00:00
L01515,U0096,C004,R01,Completed,1724,2026-04-23 08:00:00
L01516,U0026,C001,R01,Completed,2250,2026-04-30 00:00:00
L01517,U0072,C004,R02,Completed,919,2026-04-27 11:00:00
L01518,U0061,C004,R02,Failed,0,2026-04-13 15:00:00
L01519,U0050,C001,R01,Completed,2250,2026-04-26 10:00:00
L01520,U0047,C004,R01,Failed,0,2026-04-24 20:00:00
L01521,U0085,C001,R01,Completed,2250,2026-04-25 07:00:00
L01522,U0090,C003,R01,Completed,1575,2026-04-05 15:00:00
L01523,U0037,C003,R01,Completed,1575,2026-04-05 12:00:00
L01524,U0010,C002,R01,Failed,0,2026-04-01 07:00:00
L01525,U0007,C004,R03,Completed,575,2026-04-18 08:00:00
L01526,U0094,C003,R02,Completed,840,2026-04-24 12:00:00
L01527,U0086,C004,R03,Completed,575,2026-04-10 22:00:00
L01528,U0002,C002,R01,Completed,1875,2026-04-20 15:00:00
L01529,U0080,C002,R02,Completed,1000,2026-04-02 17:00:00
L01530,U0098,C001,R02,Completed,1200,2026-04-01 12:00:00
L01531,U0076,C003,R01,Completed,1575,2026-04-16 08:00:00
L01532,U0098,C004,R01,Failed,0,2026-04-26 08:00:00
L01533,U0017,C003,R01,Failed,0,2026-04-09 20:00:00
L01534,U0062,C002,R01,Failed,0,2026-04-15 01:00:00
L01535,U0021,C004,R01,Failed,0,2026-04-03 09:00:00
L01536,U0057,C003,R02,Failed,0,2026-04-14 04:00:00
L01537,U0095,C004,R01,Completed,1724,2026-04-28 05:00:00
L01538,U0029,C002,R02,Completed,1000,2026-04-19 12:00:00
L01539,U0016,C001,R02,Completed,1200,2026-04-18 21:00:00
L01540,U0096,C004,R03,Completed,575,2026-04-06 11:00:00
L01541,U0020,C004,R01,Completed,1724,2026-04-02 15:00:00
L01542,U0045,C003,R02,Completed,840,2026-04-24 10:00:00
L01543,U0029,C004,R01,Completed,1724,2026-04-20 03:00:00
L01544,U0037,C004,R02,Failed,0,2026-04-26 19:00:00
L01545,U0043,C002,R02,Completed,1000,2026-04-06 11:00:00
L01546,U0089,C004,R03,Completed,575,2026-04-27 06:00:00
L01547,U0024,C001,R03,Completed,750,2026-04-30 08:00:00
L01548,U0009,C004,R03,Failed,0,2026-04-13 16:00:00
L01549,U0075,C001,R03,Completed,750,2026-04-15 04:00:00
L01550,U0085,C004,R01,Completed,1724,2026-04-18 16:00:00
L01551,U0061,C003,R01,Completed,1575,2026-04-17 22:00:00
L01552,U0027,C004,R02,Completed,919,2026-04-13 09:00:00
L01553,U0080,C003,R03,Completed,525,2026-04-19 02:00:00
L01554,U0025,C003,R02,Completed,840,2026-04-08 23:00:00
L01555,U0054,C003,R01,Completed,1575,2026-04-19 16:00:00
L01556,U0093,C003,R03,Completed,525,2026-04-21 01:00:00
L01557,U0038,C002,R02,Completed,1000,2026-04-30 04:00:00
L01558,U0060,C002,R03,Completed,625,2026-04-10 06:00:00
L01559,U0018,C003,R01,Failed,0,2026-04-23 14:00:00
L01560,U0060,C003,R03,Completed,525,2026-04-27 02:00:00
L01561,U0024,C001,R02,Completed,1200,2026-04-10 16:00:00
L01562,U0021,C002,R03,Completed,625,2026-04-29 15:00:00
L01563,U0092,C003,R01,Completed,1575,2026-04-20 16:00:00
L01564,U0100,C004,R01,Completed,1724,2026-04-10 07:00:00
L01565,U0093,C003,R03,Completed,525,2026-04-20 08:00:00
L01566,U0070,C002,R02,Completed,1000,2026-04-10 13:00:00
L01567,U0085,C004,R01,Failed,0,2026-04-04 04:00:00
L01568,U0014,C002,R02,Completed,1000,2026-04-22 22:00:00
L01569,U0087,C004,R03,Completed,575,2026-04-20 04:00:00
L01570,U0035,C003,R03,Completed,525,2026-04-01 19:00:00
L01571,U0092,C004,R01,Completed,1724,2026-04-29 23:00:00
L01572,U0082,C003,R01,Completed,1575,2026-04-23 14:00:00
L01573,U0085,C001,R01,Completed,2250,2026-04-07 11:00:00
L01574,U0031,C002,R01,Completed,1875,2026-04-15 14:00:00
L01575,U0091,C002,R03,Completed,625,2026-04-21 13:00:00
L01576,U0020,C002,R02,Completed,1000,2026-04-07 05:00:00
L01577,U0059,C002,R03,Completed,625,2026-04-19 15:00:00
L01578,U0029,C003,R03,Completed,525,2026-04-05 22:00:00
L01579,U0081,C004,R02,Failed,0,2026-04-16 17:00:00
L01580,U0052,C002,R03,Completed,625,2026-04-11 10:00:00
L01581,U0008,C002,R02,Completed,1000,2026-04-24 04:00:00
L01582,U0026,C002,R02,Completed,1000,2026-04-09 22:00:00
L01583,U0077,C003,R03,Completed,525,2026-04-24 15:00:00
L01584,U0038,C003,R02,Completed,840,2026-04-17 14:00:00
L01585,U0058,C002,R02,Completed,1000,2026-04-13 13:00:00
L01586,U0084,C003,R02,Completed,840,2026-04-06 22:00:00
L01587,U0055,C003,R01,Completed,1575,2026-04-24 00:00:00
L01588,U0041,C003,R01,Completed,1575,2026-04-21 13:00:00
L01589,U0008,C001,R03,Failed,0,2026-04-25 21:00:00
L01590,U0019,C001,R03,Completed,750,2026-04-18 23:00:00
L01591,U0024,C002,R02,Completed,1000,2026-04-30 21:00:00
L01592,U0067,C002,R02,Completed,1000,2026-04-30 03:00:00
L01593,U0022,C004,R01,Completed,1724,2026-04-18 03:00:00
L01594,U0076,C003,R02,Completed,840,2026-04-27 17:00:00
L01595,U0040,C001,R03,Completed,750,2026-04-25 14:00:00
L01596,U0069,C002,R01,Completed,1875,2026-04-04 07:00:00
L01597,U0084,C001,R01,Completed,2250,2026-04-08 01:00:00
L01598,U0013,C001,R02,Completed,1200,2026-04-26 21:00:00
L01599,U0089,C003,R01,Completed,1575,2026-04-11 23:00:00
L01600,U0076,C002,R03,Completed,625,2026-04-04 00:00:00
L01601,U0093,C004,R02,Completed,919,2026-04-29 01:00:00
L01602,U0051,C001,R03,Completed,750,2026-04-03 07:00:00
L01603,U0055,C001,R03,Completed,750,2026-04-16 15:00:00
L01604,U0036,C003,R01,Completed,1575,2026-04-25 20:00:00
L01605,U0092,C002,R01,Completed,1875,2026-04-30 08:00:00
L01606,U0099,C004,R01,Completed,1724,2026-04-29 07:00:00
L01607,U0047,C002,R02,Completed,1000,2026-04-04 19:00:00
L01608,U0023,C004,R03,Completed,575,2026-04-12 19:00:00
L01609,U0038,C001,R01,Completed,2250,2026-04-29 01:00:00
L01610,U0031,C004,R02,Completed,919,2026-04-21 19:00:00
L01611,U0063,C003,R03,Completed,525,2026-04-05 08:00:00
L01612,U0078,C001,R02,Completed,1200,2026-04-11 20:00:00
L01613,U0043,C004,R01,Completed,1724,2026-04-02 09:00:00
L01614,U0046,C003,R02,Completed,840,2026-04-29 05:00:00
L01615,U0035,C003,R03,Completed,525,2026-04-01 12:00:00
L01616,U0047,C002,R02,Completed,1000,2026-04-09 20:00:00
L01617,U0085,C003,R01,Completed,1575,2026-04-29 18:00:00
L01618,U0067,C001,R03,Completed,750,2026-04-19 20:00:00
L01619,U0096,C004,R03,Completed,575,2026-04-03 08:00:00
L01620,U0071,C002,R01,Completed,1875,2026-04-19 07:00:00
L01621,U0044,C003,R02,Completed,840,2026-04-12 23:00:00
L01622,U0090,C003,R01,Completed,1575,2026-04-17 14:00:00
L01623,U0076,C002,R02,Completed,1000,2026-04-12 04:00:00
L01624,U0080,C002,R01,Completed,1875,2026-04-12 22:00:00
L01625,U0024,C002,R01,Completed,1875,2026-04-16 23:00:00
L01626,U0073,C003,R01,Completed,1575,2026-04-04 13:00:00
L01627,U0008,C002,R03,Completed,625,2026-04-22 21:00:00
L01628,U0065,C002,R02,Completed,1000,2026-04-30 18:00:00
L01629,U0007,C002,R03,Completed,625,2026-04-03 00:00:00
L01630,U0066,C002,R01,Failed,0,2026-04-18 05:00:00
L01631,U0059,C001,R01,Completed,2250,2026-04-19 06:00:00
L01632,U0053,C002,R02,Completed,1000,2026-04-18 01:00:00
L01633,U0094,C001,R03,Completed,750,2026-04-04 03:00:00
L01634,U0004,C001,R02,Completed,1200,2026-04-09 07:00:00
L01635,U0081,C004,R03,Completed,575,2026-04-25 01:00:00
L01636,U0079,C003,R01,Failed,0,2026-04-19 09:00:00
L01637,U0063,C002,R03,Completed,625,2026-04-05 03:00:00
L01638,U0069,C001,R03,Completed,750,2026-04-15 21:00:00
L01639,U0026,C004,R03,Completed,575,2026-04-07 01:00:00
L01640,U0083,C002,R03,Completed,625,2026-04-24 09:00:00
L01641,U0030,C003,R03,Completed,525,2026-04-26 16:00:00
L01642,U0007,C002,R02,Completed,1000,2026-04-22 15:00:00
L01643,U0009,C004,R03,Completed,575,2026-04-10 00:00:00
L01644,U0097,C004,R03,Failed,0,2026-04-20 00:00:00
L01645,U0002,C001,R01,Completed,2250,2026-04-23 11:00:00
L01646,U0073,C004,R03,Completed,575,2026-04-26 02:00:00
L01647,U0087,C003,R03,Completed,525,2026-04-17 01:00:00
L01648,U0021,C001,R02,Failed,0,2026-04-18 03:00:00
L01649,U0021,C002,R02,Completed,1000,2026-04-26 20:00:00
L01650,U0042,C002,R03,Failed,0,2026-04-09 11:00:00
L01651,U0024,C004,R01,Completed,1724,2026-04-02 20:00:00
L01652,U0028,C001,R01,Completed,2250,2026-04-07 06:00:00
L01653,U0060,C003,R02,Completed,840,2026-04-27 20:00:00
L01654,U0069,C004,R01,Completed,1724,2026-04-30 09:00:00
L01655,U0029,C003,R03,Completed,525,2026-04-25 00:00:00
L01656,U0062,C002,R01,Completed,1875,2026-04-09 05:00:00
L01657,U0090,C003,R01,Completed,1575,2026-04-16 12:00:00
L01658,U0083,C001,R02,Completed,1200,2026-04-05 09:00:00
L01659,U0088,C003,R02,Failed,0,2026-04-24 20:00:00
L01660,U0049,C001,R01,Completed,2250,2026-04-23 03:00:00
L01661,U0053,C003,R01,Completed,1575,2026-04-06 21:00:00
L01662,U0049,C001,R02,Completed,1200,2026-04-08 07:00:00
L01663,U0008,C003,R02,Completed,840,2026-04-25 02:00:00
L01664,U0045,C004,R02,Completed,919,2026-04-25 04:00:00
L01665,U0007,C003,R02,Failed,0,2026-04-30 21:00:00
L01666,U0066,C002,R02,Completed,1000,2026-04-24 10:00:00
